,duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,lnum_compromised,lroot_shell,lsu_attempted,lnum_root,lnum_file_creations,lnum_shells,lnum_access_files,lnum_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
6545,0,tcp,http,SF,264,3126,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,255.0,1.0,0.0,0.05,0.04,0.0,0.0,0.0,0.0,normal
6546,0,tcp,http,SF,244,5971,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,255.0,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,normal
6547,0,tcp,http,SF,294,11593,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,255.0,1.0,0.0,0.1,0.04,0.0,0.0,0.0,0.0,normal
6548,0,tcp,http,SF,192,4419,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,10,0.0,0.0,0.0,0.0,1.0,0.0,0.2,20.0,255.0,1.0,0.0,0.05,0.04,0.0,0.0,0.0,0.0,normal
6549,0,tcp,http,SF,194,1714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,255.0,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,normal
6550,0,tcp,http,SF,316,1983,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,255.0,1.0,0.0,0.17,0.05,0.0,0.0,0.0,0.0,normal
6551,0,tcp,http,SF,318,2281,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,255.0,1.0,0.0,0.06,0.05,0.0,0.0,0.0,0.0,normal
6552,0,tcp,http,SF,318,1663,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,255.0,1.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,normal
6553,0,tcp,http,SF,289,405,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10,0.0,0.0,0.0,0.0,1.0,0.0,0.2,2.0,255.0,1.0,0.0,0.5,0.06,0.0,0.0,0.0,0.0,normal
6554,0,tcp,http,SF,195,406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,13,0.0,0.0,0.0,0.0,1.0,0.0,0.15,3.0,255.0,1.0,0.0,0.33,0.07,0.0,0.0,0.0,0.0,normal
6555,0,tcp,http,SF,333,855,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,255.0,1.0,0.0,0.14,0.07,0.0,0.0,0.0,0.0,normal
6556,0,tcp,http,SF,333,855,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,0.0,0.0,0.0,0.0,1.0,0.0,0.25,17.0,255.0,1.0,0.0,0.06,0.07,0.0,0.0,0.0,0.0,normal
6557,0,tcp,http,SF,250,8970,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,22,0.0,0.0,0.0,0.0,1.0,0.0,0.09,5.0,255.0,1.0,0.0,0.2,0.07,0.0,0.0,0.0,0.0,normal
6558,0,tcp,http,SF,352,4886,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,14,0.0,0.0,0.0,0.0,1.0,0.0,0.14,15.0,255.0,1.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,normal
6559,0,tcp,http,SF,320,11334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,10,0.0,0.0,0.0,0.0,1.0,0.0,0.2,25.0,255.0,1.0,0.0,0.04,0.07,0.0,0.0,0.0,0.0,normal
6560,0,tcp,http,SF,244,1546,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11,0.0,0.0,0.0,0.0,1.0,0.0,0.18,7.0,255.0,1.0,0.0,0.14,0.07,0.0,0.0,0.0,0.0,normal
6561,0,tcp,http,SF,215,1573,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,12,0.0,0.0,0.0,0.0,1.0,0.0,0.33,9.0,255.0,1.0,0.0,0.11,0.07,0.0,0.0,0.0,0.0,normal
6562,0,tcp,http,SF,237,5485,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,255.0,1.0,0.0,0.05,0.07,0.0,0.0,0.0,0.0,normal
6563,0,tcp,http,SF,215,1573,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,255.0,1.0,0.0,0.03,0.07,0.0,0.0,0.0,0.0,normal
6564,0,tcp,http,SF,167,9724,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,255.0,1.0,0.0,0.03,0.06,0.0,0.0,0.0,0.0,normal
6565,0,tcp,http,SF,218,8815,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,255.0,1.0,0.0,0.5,0.07,0.0,0.0,0.0,0.0,normal
6566,0,tcp,http,SF,222,1490,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,255.0,1.0,0.0,0.08,0.07,0.0,0.0,0.0,0.0,normal
6567,0,tcp,http,SF,193,3607,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,12,0.0,0.0,0.0,0.0,1.0,0.0,0.17,22.0,255.0,1.0,0.0,0.05,0.07,0.0,0.0,0.0,0.0,normal
6568,0,tcp,http,SF,299,1639,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,16,0.0,0.0,0.0,0.0,1.0,0.0,0.19,32.0,255.0,1.0,0.0,0.03,0.06,0.0,0.0,0.0,0.0,normal
6569,0,tcp,http,SF,300,8875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,27,0.0,0.0,0.0,0.0,1.0,0.0,0.15,42.0,255.0,1.0,0.0,0.02,0.06,0.0,0.0,0.0,0.0,normal
6570,0,tcp,http,SF,326,1639,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,52.0,255.0,1.0,0.0,0.02,0.06,0.0,0.0,0.0,0.0,normal
6571,0,tcp,http,SF,299,1639,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,12,0.0,0.0,0.0,0.0,1.0,0.0,0.25,62.0,255.0,1.0,0.0,0.02,0.06,0.0,0.0,0.0,0.0,normal
6572,0,tcp,http,SF,250,1155,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,255.0,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,normal
6573,0,tcp,http,SF,291,819,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,255.0,1.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0,normal
6574,0,tcp,http,SF,291,1032,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,255.0,1.0,0.0,0.09,0.06,0.0,0.0,0.0,0.0,normal
6575,0,tcp,http,SF,205,869,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,255.0,1.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,normal
6576,0,tcp,http,SF,161,325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,255.0,1.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,normal
6577,0,tcp,http,SF,205,934,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,255.0,1.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,normal
6578,0,tcp,http,SF,245,2110,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,255.0,1.0,0.0,0.33,0.05,0.0,0.0,0.0,0.0,normal
6579,0,tcp,http,SF,290,2139,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,255.0,1.0,0.0,0.08,0.04,0.0,0.0,0.0,0.0,normal
6580,0,tcp,http,SF,217,10655,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,255.0,1.0,0.0,0.33,0.04,0.0,0.0,0.0,0.0,normal
6581,0,tcp,http,SF,218,3192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,255.0,1.0,0.0,0.08,0.04,0.0,0.0,0.0,0.0,normal
6582,0,tcp,http,SF,219,3930,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,255.0,1.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,normal
6583,0,tcp,http,SF,244,663,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,255.0,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,normal
6584,0,tcp,http,SF,249,193,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,255.0,1.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,normal
6585,0,tcp,http,SF,235,496,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,255.0,1.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,normal
6586,0,tcp,http,SF,271,2816,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,255.0,1.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,normal
6587,0,tcp,http,SF,298,1062,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,255.0,1.0,0.0,0.33,0.06,0.0,0.0,0.0,0.0,normal
6588,0,tcp,http,SF,291,1096,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0.0,0.0,0.0,0.0,1.0,0.0,0.4,4.0,255.0,1.0,0.0,0.25,0.07,0.0,0.0,0.0,0.0,normal
6589,0,tcp,http,SF,249,16393,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,14.0,255.0,1.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,normal
6590,0,tcp,http,SF,319,2286,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,24.0,255.0,1.0,0.0,0.04,0.06,0.0,0.0,0.0,0.0,normal
6591,0,tcp,http,SF,222,1282,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,7.0,1.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,normal
6592,0,tcp,http,SF,223,1295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,17.0,1.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,normal
6593,0,tcp,http,SF,220,1228,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,27.0,1.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,normal
6594,0,tcp,http,SF,249,4095,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,37.0,1.0,0.0,0.17,0.05,0.0,0.0,0.0,0.0,normal
6595,0,tcp,http,SF,221,2235,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,47.0,1.0,0.0,0.17,0.06,0.0,0.0,0.0,0.0,normal
6596,0,tcp,http,SF,199,3169,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,57.0,1.0,0.0,0.33,0.07,0.0,0.0,0.0,0.0,normal
6597,0,tcp,http,SF,204,2757,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,67.0,1.0,0.0,0.08,0.06,0.0,0.0,0.0,0.0,normal
6598,0,tcp,http,SF,199,3100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,77.0,1.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,normal
6599,0,tcp,http,SF,232,5700,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,87.0,1.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,normal
6600,0,tcp,http,SF,288,2660,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.0,97.0,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,normal
6601,0,tcp,http,SF,294,4286,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,28,0.0,0.0,0.0,0.0,1.0,0.0,0.07,53.0,107.0,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,normal
6602,0,tcp,http,SF,287,764,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,117.0,1.0,0.0,0.14,0.04,0.0,0.0,0.0,0.0,normal
6603,0,tcp,http,SF,282,513,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,127.0,1.0,0.0,0.06,0.04,0.0,0.0,0.0,0.0,normal
6604,0,tcp,http,SF,284,294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,137.0,1.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,normal
6605,0,tcp,http,SF,294,861,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,147.0,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,normal
6606,0,tcp,http,SF,282,624,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47.0,157.0,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,normal
6607,0,tcp,http,SF,285,9556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,167.0,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,normal
6608,0,tcp,http,SF,285,920,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,67.0,177.0,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,normal
6609,0,tcp,http,SF,301,10352,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,25,0.0,0.0,0.0,0.0,1.0,0.0,0.08,77.0,187.0,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,normal
6610,0,tcp,http,SF,246,2651,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87.0,197.0,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,normal
6611,0,tcp,http,SF,305,11499,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,18,0.0,0.0,0.0,0.0,1.0,0.0,0.22,9.0,207.0,1.0,0.0,0.11,0.03,0.0,0.0,0.0,0.0,normal
6612,0,tcp,http,SF,302,591,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,28,0.0,0.0,0.0,0.0,1.0,0.0,0.14,19.0,217.0,1.0,0.0,0.05,0.03,0.0,0.0,0.0,0.0,normal
6613,0,tcp,http,SF,306,255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,227.0,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,normal
6614,0,tcp,http,SF,326,555,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,237.0,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,normal
6615,0,tcp,http,SF,326,849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49.0,247.0,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,normal
6616,0,tcp,http,SF,306,255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59.0,255.0,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,normal
6617,0,tcp,http,SF,315,2728,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,11,0.0,0.0,0.0,0.0,1.0,0.0,0.18,69.0,255.0,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,normal
6618,0,tcp,http,SF,327,962,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,30,0.0,0.0,0.0,0.0,1.0,0.0,0.07,79.0,255.0,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,normal
6619,0,tcp,http,SF,326,1564,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,255.0,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,normal
6620,0,tcp,http,SF,326,555,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,99.0,255.0,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,normal
6621,0,tcp,http,SF,332,16811,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,109.0,255.0,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,normal
6622,0,tcp,http,SF,304,1661,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,119.0,255.0,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,normal
6623,0,tcp,http,SF,307,259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,129.0,255.0,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,normal
6624,0,tcp,http,SF,306,261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,139.0,255.0,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,normal
6625,0,tcp,http,SF,332,1837,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,15,0.0,0.0,0.0,0.0,1.0,0.0,0.13,149.0,255.0,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,normal
6626,0,tcp,http,SF,308,3565,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,159.0,255.0,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,normal
6627,0,tcp,http,SF,326,849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,169.0,255.0,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,normal
6628,0,tcp,http,SF,328,597,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,179.0,255.0,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,normal
6629,0,tcp,http,SF,326,849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,189.0,255.0,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,normal
6630,0,tcp,http,SF,328,597,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,199.0,255.0,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,normal
6631,0,tcp,http,SF,314,1744,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,42,0.0,0.0,0.0,0.0,1.0,0.0,0.1,7.0,255.0,1.0,0.0,0.14,0.01,0.0,0.0,0.0,0.0,normal
6632,0,tcp,http,SF,305,61552,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,52,0.0,0.0,0.0,0.0,1.0,0.0,0.08,17.0,255.0,1.0,0.0,0.06,0.01,0.0,0.0,0.0,0.0,normal
6633,0,tcp,http,SF,318,2050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0.0,0.0,0.0,0.0,1.0,0.0,0.33,27.0,255.0,1.0,0.0,0.04,0.01,0.0,0.0,0.0,0.0,normal
6634,0,tcp,http,SF,317,3630,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,16,0.0,0.0,0.0,0.0,1.0,0.0,0.12,37.0,255.0,1.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,normal
6635,0,tcp,http,SF,246,1588,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47.0,255.0,1.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,normal
6636,0,tcp,http,SF,148,2956,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,255.0,1.0,0.0,0.2,0.01,0.0,0.0,0.0,0.0,normal
6637,0,tcp,http,SF,187,7361,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,255.0,1.0,0.0,0.14,0.02,0.0,0.0,0.0,0.0,normal
6638,0,tcp,http,SF,208,424,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,12,0.0,0.0,0.0,0.0,1.0,0.0,0.17,7.0,255.0,1.0,0.0,0.14,0.02,0.0,0.0,0.0,0.0,normal
6639,0,tcp,http,SF,184,2653,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,255.0,1.0,0.0,0.06,0.02,0.0,0.0,0.0,0.0,normal
6640,0,tcp,http,SF,208,424,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,9,0.0,0.0,0.0,0.0,1.0,0.0,0.22,27.0,255.0,1.0,0.0,0.04,0.02,0.0,0.0,0.0,0.0,normal
6641,0,tcp,http,SF,253,520,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,255.0,1.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,normal
6642,0,tcp,http,SF,309,1617,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,255.0,1.0,0.0,0.17,0.03,0.0,0.0,0.0,0.0,normal
6643,0,tcp,http,SF,272,3850,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,255.0,1.0,0.0,0.06,0.03,0.0,0.0,0.0,0.0,normal
6644,0,tcp,http,SF,339,19790,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,255.0,1.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0,normal
6645,0,tcp,http,SF,346,19790,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,255.0,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,normal
6646,0,tcp,http,SF,293,1392,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,46.0,255.0,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,normal
6647,0,tcp,http,SF,332,344,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56.0,255.0,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,normal
6648,0,tcp,http,SF,333,344,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,18,0.0,0.0,0.0,0.0,1.0,0.0,0.11,66.0,255.0,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,normal
6649,0,tcp,http,SF,264,5222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76.0,255.0,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,normal
6650,0,tcp,http,SF,220,408,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,255.0,1.0,0.0,0.5,0.03,0.0,0.0,0.0,0.0,normal
6651,0,tcp,http,SF,196,5954,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,255.0,1.0,0.0,0.08,0.03,0.0,0.0,0.0,0.0,normal
6652,0,tcp,http,SF,252,2498,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14,0.0,0.0,0.0,0.0,1.0,0.0,0.14,9.0,255.0,1.0,0.0,0.11,0.04,0.0,0.0,0.0,0.0,normal
